path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10098/10098.gml,graphs/main/all_8/graph_10098/angle_rounding_gamma/0.gml,0.8134728448967378,[ 0.51113222 -2.81632735],27
graphs/main/all_8/graph_10099/10099.gml,graphs/main/all_8/graph_10099/angle_rounding_gamma/0.gml,0.7307692307692307,[ 1.5707963  -2.74889358],42
graphs/main/all_8/graph_101/101.gml,graphs/main/all_8/graph_101/angle_rounding_gamma/0.gml,0.6731423064622066,[-0.88402007 -1.96349541],39
graphs/main/all_8/graph_1010/1010.gml,graphs/main/all_8/graph_1010/angle_rounding_gamma/0.gml,0.7626146710950503,[-1.19606188 -1.9634954 ],24
graphs/main/all_8/graph_10100/10100.gml,graphs/main/all_8/graph_10100/angle_rounding_gamma/0.gml,0.7874993249511634,[ 0.67890274 -1.23090443],36
graphs/main/all_8/graph_10101/10101.gml,graphs/main/all_8/graph_10101/angle_rounding_gamma/0.gml,0.8134728448967377,[0.51113221 1.89606163],33
graphs/main/all_8/graph_10102/10102.gml,graphs/main/all_8/graph_10102/angle_rounding_gamma/0.gml,0.7215450997325418,[-0.93592947 -3.53429174],33
graphs/main/all_8/graph_10103/10103.gml,graphs/main/all_8/graph_10103/angle_rounding_gamma/0.gml,0.8134728448967378,[ 0.51113221 -2.81632736],48
graphs/main/all_8/graph_10104/10104.gml,graphs/main/all_8/graph_10104/angle_rounding_gamma/0.gml,0.8134728448967378,[-0.51113222  2.81632736],75
graphs/main/all_8/graph_10105/10105.gml,graphs/main/all_8/graph_10105/angle_rounding_gamma/0.gml,0.8134728448967378,[-0.51113222  2.81632736],75
graphs/main/all_8/graph_10106/10106.gml,graphs/main/all_8/graph_10106/angle_rounding_gamma/0.gml,0.8519343833582762,[-0.51113221  2.81632735],21
graphs/main/all_8/graph_10107/10107.gml,graphs/main/all_8/graph_10107/angle_rounding_gamma/0.gml,0.8170911426804225,[-0.89095845 -0.39269908],30
graphs/main/all_8/graph_10108/10108.gml,graphs/main/all_8/graph_10108/angle_rounding_gamma/0.gml,0.7724611283459586,[-0.6079558  -1.91521685],24
graphs/main/all_8/graph_10109/10109.gml,graphs/main/all_8/graph_10109/angle_rounding_gamma/0.gml,0.8198327780398537,[0.4774488  1.87664777],45
graphs/main/all_8/graph_1011/1011.gml,graphs/main/all_8/graph_1011/angle_rounding_gamma/0.gml,0.8347664691292166,[-0.70632521  1.21778038],45
graphs/main/all_8/graph_10110/10110.gml,graphs/main/all_8/graph_10110/angle_rounding_gamma/0.gml,0.8018487379037911,[ 0.89095842 -1.17809726],24
graphs/main/all_8/graph_10111/10111.gml,graphs/main/all_8/graph_10111/angle_rounding_gamma/0.gml,0.7863100485678202,[0.68610675 0.34565244],21
