path,r_1,r_1_angles,r_1_nfev
graphs/main/nodes_12/depth_3/873.gml,0.8480381762169706,[ 2.97722214 -1.30793472],39
graphs/main/nodes_12/depth_3/874.gml,0.8047410856253306,[ 2.94484267 -2.83361775],36
graphs/main/nodes_12/depth_3/875.gml,0.7333333333224007,[-2.3562562 -1.466309 ],21
graphs/main/nodes_12/depth_3/876.gml,0.7388569984191597,[ 1.7514841  -2.45409506],39
graphs/main/nodes_12/depth_3/877.gml,0.7166666666659327,[-0.78538989 -1.4885179 ],24
graphs/main/nodes_12/depth_3/878.gml,0.7864777856682218,[ 1.36620568 -1.15790951],24
graphs/main/nodes_12/depth_3/879.gml,0.8429847188682446,[-2.95199524  1.27136661],30
graphs/main/nodes_12/depth_3/880.gml,0.8561193162970119,[2.95929842 0.28582184],63
graphs/main/nodes_12/depth_3/881.gml,0.7711994492477078,[ 1.34704155 -1.15332755],24
graphs/main/nodes_12/depth_3/882.gml,0.767267339956866,[ 1.80374556 -0.74398711],27
graphs/main/nodes_12/depth_3/883.gml,0.6935483870962489,[2.35619084 0.29373831],27
graphs/main/nodes_12/depth_3/884.gml,0.7655862724426898,[-1.79598063 -0.8165712 ],45
graphs/main/nodes_12/depth_3/885.gml,0.8434559076773416,[ 2.97564059 -1.29925906],39
graphs/main/nodes_12/depth_3/886.gml,0.7408378236392631,[ 0.88412121 -2.69676384],42
graphs/main/nodes_12/depth_3/887.gml,0.7851442127118914,[ 1.38851397 -1.96082701],27
graphs/main/nodes_12/depth_3/888.gml,0.7499999997938254,[ 2.35612419 -0.4351702 ],48
graphs/main/nodes_12/depth_3/889.gml,0.7012018365455753,[-1.64670699 -1.3561083 ],45
graphs/main/nodes_12/depth_3/890.gml,0.8534960209649964,[ 2.96513582 -2.85726103],48
graphs/main/nodes_12/depth_3/891.gml,0.70376886855486,[1.77518382 2.77236894],42
graphs/main/nodes_12/depth_3/892.gml,0.8492182269744624,[ 2.96779898 -2.86420367],54
graphs/main/nodes_12/depth_3/893.gml,0.7653754284957331,[ 1.3761745  -2.20102762],33
graphs/main/nodes_12/depth_3/894.gml,0.8380259261797846,[-0.17193852  0.27770182],39
graphs/main/nodes_12/depth_3/895.gml,0.7730641245898353,[ 1.98590397 -1.15024097],48
graphs/main/nodes_12/depth_3/896.gml,0.7354052491265909,[ 1.99398683 -1.12530693],33
graphs/main/nodes_12/depth_3/897.gml,0.7392891602706959,[-1.76995216 -0.94371036],51
graphs/main/nodes_12/depth_3/898.gml,0.767003409153535,[-1.76748016 -0.39256537],81
graphs/main/nodes_12/depth_3/899.gml,0.7365983628521544,[-1.80102923 -0.74877211],33
graphs/main/nodes_12/depth_3/900.gml,0.708139486717991,[ 1.05203504 -2.6132459 ],30
graphs/main/nodes_12/depth_3/901.gml,0.7417531653292248,[-1.73435585 -0.33159098],27
graphs/main/nodes_12/depth_3/902.gml,0.8540787628015075,[-2.9489837   1.27414228],30
graphs/main/nodes_12/depth_3/903.gml,0.7583986445552756,[-1.76385523 -0.65246241],33
graphs/main/nodes_12/depth_3/904.gml,0.818984730313696,[-2.96731731  1.29226023],30
graphs/main/nodes_12/depth_3/905.gml,0.8316323688816772,[0.1544466  1.31542655],42
graphs/main/nodes_12/depth_3/906.gml,0.723917151363837,[ 1.43595025 -0.49221685],48
graphs/main/nodes_12/depth_3/907.gml,0.7343863921281216,[-1.69380317 -2.83203423],39
graphs/main/nodes_12/depth_3/908.gml,0.7125147172567386,[-1.74886831  2.61725234],30
graphs/main/nodes_12/depth_3/909.gml,0.7823322086621665,[-1.36037231 -0.35934626],27
graphs/main/nodes_12/depth_3/910.gml,0.7310572794992448,[-1.79508455 -0.73401345],30
graphs/main/nodes_12/depth_3/911.gml,0.6780821951357306,[-1.96152666 -0.58247485],45
graphs/main/nodes_12/depth_3/912.gml,0.7512055671560073,[ 1.41387528 -0.49560755],33
graphs/main/nodes_12/depth_3/913.gml,0.8536005167279532,[-2.97389493 -0.27171017],150
graphs/main/nodes_12/depth_3/914.gml,0.7978281298446455,[-1.7466772   2.78059122],27
graphs/main/nodes_12/depth_3/915.gml,0.8393106797496428,[-2.96866288  1.29162501],30
graphs/main/nodes_12/depth_3/916.gml,0.6862482983528412,[-1.33287477 -0.86971827],42
graphs/main/nodes_12/depth_3/917.gml,0.7721551964553026,[-1.4647213   2.75194704],30
graphs/main/nodes_12/depth_3/918.gml,0.7607612452148528,[ 1.71164029 -1.13404472],36
graphs/main/nodes_12/depth_3/919.gml,0.7037037037036988,[-2.35619474 -2.96599439],18
graphs/main/nodes_12/depth_3/920.gml,0.7115070568242103,[ 1.7593167  -2.49512739],33
graphs/main/nodes_12/depth_3/921.gml,0.7321428571428321,[2.35619403 2.58178078],33
graphs/main/nodes_12/depth_3/922.gml,0.7415223586820812,[ 1.73750361 -0.32517261],126
graphs/main/nodes_12/depth_3/923.gml,0.8227962010075268,[ 2.94870172 -2.84186411],48
graphs/main/nodes_12/depth_3/924.gml,0.7708997735294659,[1.80392775 2.4148967 ],27
graphs/main/nodes_12/depth_3/925.gml,0.7599756145839427,[-1.77201536 -1.18253556],45
graphs/main/nodes_12/depth_3/926.gml,0.6740787755443203,[1.26322751 1.4570546 ],21
graphs/main/nodes_12/depth_3/927.gml,0.8434286025281972,[-2.96546136  1.28430433],30
graphs/main/nodes_12/depth_3/928.gml,0.7067400039506991,[-1.90609821  2.76879044],33
graphs/main/nodes_12/depth_3/929.gml,0.7534179254740422,[-1.41242049  2.8215483 ],24
graphs/main/nodes_12/depth_3/930.gml,0.7499999999999952,[-2.35619399 -2.95215522],27
graphs/main/nodes_12/depth_3/931.gml,0.8306127294886569,[ 1.3767964  -2.80638775],33
graphs/main/nodes_12/depth_3/932.gml,0.8370161167842702,[-1.73268164 -1.20731832],57
graphs/main/nodes_12/depth_3/933.gml,0.7834275665937241,[ 1.7723501  -2.32637043],30
graphs/main/nodes_12/depth_3/934.gml,0.724632114734779,[ 1.68475354 -1.27770696],54
graphs/main/nodes_12/depth_3/935.gml,0.7656249999999508,[2.35619382 2.55555508],30
graphs/main/nodes_12/depth_3/936.gml,0.859947821713995,[-0.17124553 -2.86044061],51
graphs/main/nodes_12/depth_3/937.gml,0.7413793103445889,[-2.35618974 -3.00164098],21
graphs/main/nodes_12/depth_3/938.gml,0.7527434171514392,[ 1.38116855 -1.95791056],30
graphs/main/nodes_12/depth_3/939.gml,0.8195154758193531,[0.18289876 1.27671571],39
graphs/main/nodes_12/depth_3/940.gml,0.8298657559571162,[-0.18682798  0.29667058],33
graphs/main/nodes_12/depth_3/941.gml,0.8144205765653929,[-2.95142755  2.85130198],72
graphs/main/nodes_12/depth_3/942.gml,0.8001908078362713,[-1.81338979 -2.04190215],33
graphs/main/nodes_12/depth_3/943.gml,0.8108313242459744,[0.1586503  1.30646143],42
graphs/main/nodes_12/depth_3/944.gml,0.7915918297607968,[ 1.38535423 -1.89836793],27
graphs/main/nodes_12/depth_3/945.gml,0.7852300471694207,[-1.38580299 -1.17636702],45
graphs/main/nodes_12/depth_3/946.gml,0.8515335641978786,[ 2.9563612  -2.84464977],60
graphs/main/nodes_12/depth_3/947.gml,0.8275127044405497,[ 2.95641834 -1.27931003],39
graphs/main/nodes_12/depth_3/948.gml,0.7142857142832721,[-2.35616722 -3.06543867],33
graphs/main/nodes_12/depth_3/949.gml,0.8475132630537379,[0.16031895 1.30621437],42
graphs/main/nodes_12/depth_3/950.gml,0.7949683998850702,[-1.39651936 -1.90846292],51
graphs/main/nodes_12/depth_3/951.gml,0.7071460869005137,[1.95049191 2.09364874],33
graphs/main/nodes_12/depth_3/952.gml,0.7701669206405589,[ 1.79324544 -0.83230506],30
graphs/main/nodes_12/depth_3/953.gml,0.7082316111679637,[-1.80496691 -0.80242226],33
graphs/main/nodes_12/depth_3/954.gml,0.8204624108917797,[-2.9476883  -0.29827323],102
graphs/main/nodes_12/depth_3/955.gml,0.7583417219653955,[1.79067061 2.42028037],24
graphs/main/nodes_12/depth_3/956.gml,0.8472759898457736,[-2.96959066  1.29586484],30
graphs/main/nodes_12/depth_3/957.gml,0.8072979850995209,[ 1.38537437 -2.80430996],99
graphs/main/nodes_12/depth_3/958.gml,0.7294972778328104,[-1.75696543  2.75929755],33
graphs/main/nodes_12/depth_3/959.gml,0.7427221584567005,[ 1.44587105 -1.18826299],27
graphs/main/nodes_12/depth_3/960.gml,0.8068018361541851,[-1.78190569 -2.74602853],99
graphs/main/nodes_12/depth_3/961.gml,0.7333333332938454,[0.79202981 1.56925071],36
graphs/main/nodes_12/depth_3/962.gml,0.7462436758884715,[-1.82149786 -0.82333758],30
graphs/main/nodes_12/depth_3/963.gml,0.7893174574971208,[ 1.36174748 -2.31246898],27
graphs/main/nodes_12/depth_3/964.gml,0.7354639732940818,[ 1.74644606 -0.86138848],30
graphs/main/nodes_12/depth_3/965.gml,0.792728094005564,[-1.77590781 -2.02243643],39
graphs/main/nodes_12/depth_3/966.gml,0.7041374458511274,[-1.45390282  2.79731831],27
graphs/main/nodes_12/depth_3/967.gml,0.8336704171746544,[0.15575139 1.31279408],42
graphs/main/nodes_12/depth_3/968.gml,0.7675824639460558,[ 1.40766041 -2.67646655],36
graphs/main/nodes_12/depth_3/969.gml,0.7616909122936251,[1.74164537 2.81102389],57
graphs/main/nodes_12/depth_3/970.gml,0.7068965514652142,[-2.35848793 -3.03286796],36
graphs/main/nodes_12/depth_3/971.gml,0.8446203026504975,[-0.1675491  -2.86750234],42
graphs/main/nodes_12/depth_3/972.gml,0.7058920328759674,[1.80426809 1.9857255 ],24
graphs/main/nodes_12/depth_3/973.gml,0.7365584068424295,[-1.80304302 -0.73187202],30
graphs/main/nodes_12/depth_3/974.gml,0.7333333330768593,[-2.35978812  0.05813447],42
graphs/main/nodes_12/depth_3/975.gml,0.8371304099533898,[ 2.96984416 -2.86532722],105
graphs/main/nodes_12/depth_3/976.gml,0.7618614723874455,[-1.36761971  2.76295068],27
graphs/main/nodes_12/depth_3/977.gml,0.745104487592134,[1.34228098 2.25091411],36
graphs/main/nodes_12/depth_3/978.gml,0.8207783868501506,[0.17014012 1.28954808],39
graphs/main/nodes_12/depth_3/979.gml,0.8060037373525871,[ 1.38242119 -1.89166684],27
graphs/main/nodes_12/depth_3/980.gml,0.8324504360927932,[-1.74052595 -1.21930542],45
graphs/main/nodes_12/depth_3/981.gml,0.8593891735429958,[ 2.96987822 -1.29102384],42
graphs/main/nodes_12/depth_3/982.gml,0.7004325733804583,[-1.37689028  2.41336847],36
graphs/main/nodes_12/depth_3/983.gml,0.687654882562804,[ 1.42742266 -1.16954363],27
graphs/main/nodes_12/depth_3/984.gml,0.7129610407249775,[-1.41359556 -0.48552551],42
graphs/main/nodes_12/depth_3/985.gml,0.8462291678484489,[2.97384475 0.27568374],69
graphs/main/nodes_12/depth_3/986.gml,0.730642960155881,[ 1.15822339 -0.41647869],39
graphs/main/nodes_12/depth_3/987.gml,0.7028982946230619,[1.89240433 2.18990831],30
graphs/main/nodes_12/depth_3/988.gml,0.7583561364012587,[ 1.37089505 -1.1439769 ],27
graphs/main/nodes_12/depth_3/989.gml,0.7620087653401115,[ 2.21195618 -0.74581053],42
graphs/main/nodes_12/depth_3/990.gml,0.7206568804600282,[-1.35421271  2.38779183],39
graphs/main/nodes_12/depth_3/991.gml,0.7119214817575639,[-1.34881043 -0.84433307],42
graphs/main/nodes_12/depth_3/992.gml,0.806181241366242,[ 1.36463074 -0.80181792],30
graphs/main/nodes_12/depth_3/993.gml,0.7630959112486609,[ 1.37715553 -2.75076186],57
graphs/main/nodes_12/depth_3/994.gml,0.7326011278033374,[-1.34349773  2.73372777],30
graphs/main/nodes_12/depth_3/995.gml,0.8513273080907867,[ 2.97869198 -1.29951033],39
graphs/main/nodes_12/depth_3/996.gml,0.7895185284084266,[ 1.38398319 -2.76470918],57
graphs/main/nodes_12/depth_3/997.gml,0.8294797138896834,[-0.19810624  0.312198  ],84
graphs/main/nodes_12/depth_3/998.gml,0.7936779674978508,[-1.74461961  2.51258748],27
graphs/main/nodes_12/depth_3/999.gml,0.7945484002125315,[ 1.87114053 -2.27305202],24
